file_path,role,keep_use_archive_delete,reason,notes
data/raw/boamp_full/2021_p1.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2022_p22.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2017_p29.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2015_p3.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2018_p16.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2018_p22.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2018_p19.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2020_p5.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2023_p27.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2019_p32.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2021_p26.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2024_p28.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2024_p41.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2020_p25.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2020_p6.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2017_p11.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2018_p4.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2015_p5.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2021_p4.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2021_p2.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2018_p25.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2018_p6.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2020_p2.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2020_p31.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2022_p2.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2017_p15.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2022_p14.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2020_p13.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2024_p38.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2016_p20.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2018_p30.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2021_p9.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2021_p30.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2021_p36.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2022_p13.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2024_p39.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2017_p27.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2022_p19.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2016_p21.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2018_p27.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2024_p27.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2019_p11.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2021_p33.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2022_p10.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2016_p17.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2021_p3.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2021_p27.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2019_p28.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2022_p23.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2023_p30.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2024_p16.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2015_p1.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2019_p2.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2023_p21.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2023_p23.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2016_p24.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2018_p29.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2019_p27.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2020_p33.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2021_p21.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2016_p25.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2015_p14.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2022_p33.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2019_p3.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2019_p30.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2017_p9.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2024_p6.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2016_p4.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2017_p31.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2022_p4.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2015_p18.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2024_p3.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2015_p25.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2021_p25.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_current/sirene_current_cache.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/download_metadata.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2026/2026-01-01_2026-07-09_p014.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2026/2026-01-01_2026-07-09_p017.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2026/2026-01-01_2026-07-09_p018.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2026/2026-01-01_2026-07-09_p002.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2026/2026-01-01_2026-07-09_p022.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2026/2026-01-01_2026-07-09_p016.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2026/2026-01-01_2026-07-09_p005.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2026/2026-01-01_2026-07-09_p013.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2026/2026-01-01_2026-07-09_p011.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2026/2026-01-01_2026-07-09_p012.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2026/2026-01-01_2026-07-09_p015.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2026/2026-01-01_2026-07-09_p008.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2026/2026-01-01_2026-07-09_p006.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2026/2026-01-01_2026-07-09_p009.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2026/2026-01-01_2026-07-09_p020.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2026/2026-01-01_2026-07-09_p010.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2026/2026-01-01_2026-07-09_p019.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
